match_id,qtr,clock,score,event_type,event101245693,1,11:58,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (H).
101245693,2,4:27,25 — 41,TOPKEY,L. Bangyao (A) opens up the play with a pass to F. Abatematteo (A). F. Abatematteo (A) pulls up at the top of the key and takes a shot.  Scored.
101245693,2,4:27,25 — 41,ASSIST,L. Bangyao (A) credited with the assist.
101245693,2,4:06,25 — 41,STRONG,J. Šlapka (H) goes up strong for an inside shot
101245693,2,4:06,25 — 41,SHOOTING_FOUL,D. Enyego (A) is called for a shooting foul.
101245693,2,4:06,25 — 42,FREE_THROW_MADE,Free throw made by J. Šlapka (H).
101245693,2,4:06,25 — 42,SUBSTITUTION,M. Ilić (H) is headed to the bench; he'll be replaced at PG by F. Adamčík (H).
101245693,2,4:06,25 — 42,SUBSTITUTION,C. Rubio La Fuente (H) brought in for A. Biezums (H) at SF.
101245693,2,4:06,25 — 43,FREE_THROW_MADE,Free throw made by J. Šlapka (H).
101245693,2,3:57,25 — 43,DRIVING_LAYUP,F. Abatematteo (A) tries a driving layup, as F. Adamčík (H) rotates over and alters his shot.  Shot blocked.
101245693,2,3:57,25 — 43,REBOUND,C. Rubio La Fuente (H) grabs the defensive rebound.
101245693,2,3:44,25 — 43,ELBOW,M. Kaprál (H) attempts a jumper from the elbow, guarded closely by L. Bangyao (A).  Shot missed.
101245693,2,3:44,25 — 43,REBOUND,G. Lagomarsini (A) ends the possession with a defensive rebound.
101245693,2,3:22,25 — 43,STEAL_ON_PASS,C. Rubio La Fuente (H) intercepted a pass.
101245693,2,3:18,25 — 43,DRIVING_LAYUP,M. Kaprál (H) gets off a great pass to F. Adamčík (H). F. Adamčík (H) tries a driving layup.  Shot missed.
101245693,2,3:18,25 — 43,REBOUND,H. Butvidas (A) grabs the defensive rebound.
101245693,2,3:06,25 — 43,DRIVING_LAYUP,L. Bangyao (A) tries a driving layup.  Shot missed.
101245693,2,3:06,25 — 43,REBOUND,The defensive rebound is snapped up by B. Bulejka (H).
101245693,2,2:51,25 — 45,TOPKEY,F. Adamčík (H) gets off a great pass to C. Rubio La Fuente (H). C. Rubio La Fuente (H) pulls up at the top of the key and takes a shot.  Scored.
101245693,2,2:51,25 — 45,ASSIST,F. Adamčík (H) credited with the assist.
101245693,2,2:35,25 — 45,DRIVING_LAYUP,H. Butvidas (A) gets off a great pass to G. Lagomarsini (A). G. Lagomarsini (A) tries a driving layup.  Shot missed.
101245693,2,2:35,25 — 45,REBOUND,The defensive rebound is snapped up by C. Rubio La Fuente (H).
101245693,2,2:19,25 — 45,DRIVING_LAYUP,J. Šlapka (H) tries a driving layup
101245693,2,2:19,25 — 45,SHOOTING_FOUL,D. Enyego (A) is called for a shooting foul.
101245693,2,2:19,25 — 45,FREE_THROW_MISSED,J. Šlapka (H) throws up a brick from the line.
101245693,2,2:19,25 — 45,SUBSTITUTION,A. Biezums (H) brought in for C. Rubio La Fuente (H) at SF.
101245693,2,2:19,25 — 45,SUBSTITUTION,Change at PF: Â. Frazão (H) in. B. Bulejka (H) out.
101245693,2,2:19,25 — 45,SUBSTITUTION,F. Abatematteo (A) was replaced by A. Kišák (A) at SF.
101245693,2,2:19,25 — 45,SUBSTITUTION,I. Kalný (A) came off the bench to replace D. Enyego (A) at center.
101245693,2,2:19,25 — 46,FREE_THROW_MADE,Free throw made by J. Šlapka (H).
101245693,2,1:56,27 — 46,WING, L. Bangyao (A) attempts a jump-shot from the wing, guarded closely by J. Šlapka (H).  Scored.
101245693,2,1:35,27 — 46,WING_THREE,F. Adamčík (H) gets off a great pass to M. Kaprál (H). M. Kaprál (H) attempts a three-point shot from the wing.  Shot missed.
101245693,2,1:35,27 — 46,REBOUND,H. Butvidas (A) grabs the defensive rebound.
101245693,2,1:22,29 — 46,WING, A. Kišák (A) attempts a jump-shot from the wing, guarded closely by Â. Frazão (H).  Scored.
101245693,2,1:08,29 — 46,STRONG,J. Šlapka (H) goes up strong for an inside shot, guarded closely by I. Kalný (A).  Shot missed.
101245693,2,1:08,29 — 46,REBOUND,L. Bangyao (A) ends the possession with a defensive rebound.
101245693,2,0:54,29 — 46,DRIVING_LAYUP,L. Bangyao (A) opens up the play with a pass to I. Kalný (A). I. Kalný (A) tries a driving layup.  Shot missed.
101245693,2,0:54,29 — 46,REBOUND,J. Šlapka (H) pulls down a defensive rebound.
101245693,2,0:38,29 — 48,DRIVING_LAYUP,J. Šlapka (H) threads a pass through the defense and finds M. Kaprál (H).  M. Kaprál (H) tries a driving layup.  Scored.
101245693,2,0:38,29 — 48,ASSIST,The shot was assisted by J. Šlapka (H).
101245693,2,0:23,29 — 48,STRONG,A. Kišák (A) goes up strong for an inside shot
